#### EXPORT DONNEES METEO POUR "NICE (ALPES-MARITIMES)" (LAT/LON: 43.7101728/7.2619532)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2009-01-01,9,3,19,3,4,7,2.4,85,9.875,1024,23.75,9,6,0,113,113,113,0,2,8.7,météo très défavorable
2009-01-02,9,2,14,2,5,6,0,72,10,1022,11.5,9,4,-1,113,113,113,0,3,8.7,météo très défavorable
2009-01-03,6,0,23,-0,3,5,0,73,10,1019,5.75,6,1,-6,113,113,113,0,2,8.7,météo très défavorable
2009-01-04,9,-1,10,-1,7,4,0,69,10,1019,2.875,10,3,-5,113,113,113,0,2,8.7,météo très défavorable
2009-01-05,7,1,8,1,5,5,0,84,10,1015,22.75,7,3,1,113,113,116,0,2,8.7,météo très défavorable
2009-01-06,4,-1,23,-1,-0,3,3.7,87,8.5,1012,57.125,4,2,-7,116,263,317,0,2,3.4,météo très défavorable
2009-01-07,4,-3,40,-3,-2,3,24.9,89,6.375,1013,55.125,4,1,-12,230,299,176,8.6,1,6.9,météo très défavorable
2009-01-08,6,-1,20,-1,2,4,1.3,82,8.625,1024,32.5,6,3,-7,113,116,263,0,1,6.9,météo très défavorable
2009-01-09,7,0,30,-0,3,6,0.4,76,10,1026,26.875,7,1,-7,113,113,116,0,2,8.7,météo très défavorable
2009-01-10,10,4,17,4,7,6,0,70,10,1026,14.625,10,4,-1,113,113,113,0,3,8.7,météo très défavorable
2009-01-11,10,4,14,4,7,7,0,72,10,1029,7.875,10,5,-0,113,113,113,0,3,8.7,météo très défavorable
2009-01-12,10,3,17,3,6,8,0,69,10,1029,4.375,10,5,-2,113,113,113,0,3,8.7,météo très défavorable
2009-01-13,9,2,21,2,5,6,0,67,10,1024,2.75,9,3,-3,113,113,113,0,3,8.7,météo très défavorable
2009-01-14,11,2,9,2,7,9,0,74,10,1013,5.75,11,6,-2,113,113,113,0,3,8.7,météo très défavorable
2009-01-15,8,3,21,3,6,6,0.2,73,10,1021,13.875,8,3,-2,113,113,113,0,3,8.7,météo très défavorable
2009-01-16,10,4,13,4,8,7,0,76,10,1025,12.375,10,6,-0,113,113,116,0,3,8.7,météo très défavorable
2009-01-17,10,5,20,5,10,8,0,84,10,1025,28,10,7,3,113,116,113,0,3,7,météo très défavorable
2009-01-18,10,6,28,6,9,9,0.2,86,10,1022,22.5,10,7,4,113,116,113,0,3,8.7,météo défavorable
2009-01-19,11,6,26,6,6,11,8.2,93,9.125,1015,64.5,11,10,1,116,122,302,0,3,5.3,météo défavorable
2009-01-20,12,7,21,7,7,9,7.8,94,9.625,1000,32.75,12,8,4,293,113,113,0,2,8.7,météo défavorable
2009-01-21,10,1,15,1,6,7,0,71,10,1007,25,10,3,-3,116,116,113,0,3,8.7,météo très défavorable
2009-01-22,9,5,11,5,9,5,0.1,66,10,1008,8.625,9,3,2,113,113,113,0,3,8.7,météo très défavorable
2009-01-23,11,6,29,6,7,11,7.4,90,7.875,1003,49.75,11,8,2,263,302,113,0,3,3.7,météo défavorable
2009-01-24,7,6,18,6,7,6,6.2,83,8.5,992,49.25,7,4,3,293,296,176,0,3,5.3,météo très défavorable
2009-01-25,10,6,11,6,10,9,0,71,10,998,20.125,10,5,3,116,113,113,0,3,8.7,météo défavorable
2009-01-26,7,4,40,6,5,5,31.9,91,8.25,998,64.125,7,5,-1,296,308,176,0,3,3.7,météo très défavorable
2009-01-27,10,5,14,5,9,8,0.3,74,9.875,1006,18,10,4,1,176,113,116,0,3,8.7,météo très défavorable
2009-01-28,11,5,8,5,9,7,0,64,10,1010,5.625,11,4,2,113,113,113,0,3,8.7,météo très défavorable
2009-01-29,11,5,15,5,9,8,0,73,10,1014,6.5,11,5,5,113,113,113,0,3,8.7,météo très défavorable
2009-01-30,11,3,9,3,8,9,0,76,10,1017,6.125,11,5,-0,113,113,113,0,3,8.7,météo très défavorable
2009-01-31,8,2,18,2,4,8,0.3,84,10,1015,38.25,8,6,-1,113,116,119,0,3,7,météo très défavorable
2009-02-01,7,5,30,5,7,5,2.3,77,7.375,1007,63.875,7,4,0,176,263,263,0,2,5.4,météo très défavorable
2009-02-02,6,2,44,2,2,5,20.8,86,8.625,1004,60.25,6,3,-5,299,299,299,0,1,7,météo très défavorable
2009-02-03,10,3,21,3,6,9,2.1,77,9.875,1001,44.25,10,6,-2,116,116,116,0,2,8.7,météo très défavorable
2009-02-04,11,7,21,7,11,10,3.3,89,7.875,1002,55.875,11,9,6,263,113,296,0,2,7.1,météo défavorable
2009-02-05,11,9,12,9,10,11,11,91,9.125,1004,35.875,11,10,8,113,116,299,0,2,7.1,météo défavorable
2009-02-06,11,10,21,10,10,10,37.3,92,7.125,1000,66.75,11,9,8,359,356,356,0,3,5.4,météo très défavorable
2009-02-07,9,7,9,7,9,8,8.2,86,8.625,990,40.125,9,7,5,176,353,176,0,2,5.4,météo défavorable
2009-02-08,11,5,8,5,10,9,1.6,72,9.125,1003,21.625,11,5,2,176,113,113,0,2,8.7,météo très défavorable
2009-02-09,11,4,14,4,11,9,0,68,10,1011,9.5,11,6,1,113,113,113,0,3,8.7,météo très défavorable
2009-02-10,11,10,35,10,11,8,0.1,89,10,1010,12.375,11,8,7,113,113,113,0,4,8.7,météo défavorable
2009-02-11,9,4,35,4,7,6,0,55,10,1011,6.125,9,0,-2,113,113,113,0,3,8.7,météo très défavorable
2009-02-12,8,1,13,1,8,6,0.3,56,9.875,1013,24.625,8,0,-4,113,116,176,0,3,8.7,météo très défavorable
2009-02-13,8,-1,21,-1,6,5,0,51,10,1016,1.25,8,0,-6,113,113,113,0,2,8.7,météo très défavorable
2009-02-14,6,0,11,-0,4,4,0,54,10,1020,6.75,6,0,-5,113,113,113,0,2,10.7,météo très défavorable
2009-02-15,8,-2,12,-2,4,3,0,52,10,1024,15.375,8,0,-5,113,113,116,0,2,10.7,météo très défavorable
2009-02-16,8,0,21,-0,4,5,0,69,10,1024,31.75,8,2,-4,116,116,113,0,2,10.7,météo très défavorable
2009-02-17,10,5,23,5,9,9,0,70,10,1022,7.875,10,5,1,113,113,113,0,3,10.8,météo très défavorable
2009-02-18,7,6,23,6,7,5,0.8,73,9.25,1018,16.625,7,3,2,113,113,263,0,3,10.8,météo très défavorable
2009-02-19,7,2,10,2,3,6,0.6,75,10,1023,41.25,7,3,-1,116,119,113,0,2,8.5,météo très défavorable
2009-02-20,10,0,21,-0,6,9,0,70,10,1027,9.25,10,5,-4,113,113,113,0,3,10.9,météo très défavorable
2009-02-21,11,5,16,5,10,7,0,78,10,1025,18.875,11,5,1,116,113,113,0,3,10.9,météo très défavorable
2009-02-22,10,5,13,5,8,10,0.2,78,10,1025,29,10,6,2,113,116,116,0,3,10.9,météo très défavorable
2009-02-23,12,3,11,3,10,9,0,71,10,1017,14.625,12,6,0,113,113,113,0,3,10.9,météo très défavorable
2009-02-24,12,5,12,5,10,10,0,65,10,1019,14.375,12,5,1,113,116,113,0,3,11,météo très défavorable
2009-02-25,11,6,19,6,10,7,0.1,76,10,1028,10.375,11,4,2,113,113,113,0,3,11,météo défavorable
2009-02-26,12,6,11,6,12,10,0,73,10,1029,26.625,12,5,4,116,113,116,0,3,11,météo défavorable
2009-02-27,14,8,13,8,13,12,0,72,10,1018,4.375,14,10,6,113,113,113,0,4,11.1,météo correcte
2009-02-28,12,7,13,7,12,9,0,81,10,1018,8.125,12,8,6,113,113,113,0,4,11.1,météo défavorable
2009-03-01,10,6,14,6,7,10,11.8,91,8,1016,60.625,10,9,3,293,299,293,0,3,8.6,météo défavorable
2009-03-02,12,5,12,5,11,11,0.8,83,9.375,1015,39.125,12,9,3,116,116,113,0,3,11.2,météo très défavorable
2009-03-03,12,8,11,8,12,10,0.8,86,9.875,1016,10.5,12,9,7,113,113,113,0,4,11.2,météo défavorable
2009-03-04,9,7,10,8,8,7,9,85,8.25,1009,49.75,9,7,6,176,266,302,0,3,8.6,météo défavorable
2009-03-05,7,5,17,5,7,7,18.6,84,7.875,984,58.625,7,5,1,299,302,176,0,2,8.6,météo très défavorable
2009-03-06,11,5,10,5,9,9,3.8,76,8.5,997,41.875,11,5,2,293,263,113,0,2,11.6,météo très défavorable
2009-03-07,14,6,16,6,13,12,0,67,10,1008,8.25,14,8,3,113,113,113,0,4,11.6,météo correcte
2009-03-08,14,6,13,6,13,12,0,64,10,1012,8.75,14,7,3,113,116,113,0,4,11.6,météo correcte
2009-03-09,12,6,27,6,11,9,0,61,10,1018,5.75,12,4,1,113,113,113,0,3,11.6,météo défavorable
2009-03-10,13,4,22,4,11,10,0,61,10,1020,11.125,13,5,1,113,113,113,0,3,11.6,météo correcte
2009-03-11,14,6,10,6,14,11,0,68,10,1020,12,14,7,2,113,113,113,0,4,11.6,météo correcte
2009-03-12,12,3,17,3,11,10,0,59,10,1024,14.25,12,5,-1,113,113,113,0,3,11.6,météo très défavorable
2009-03-13,14,7,14,7,14,11,0,68,10,1022,28.125,14,8,5,116,113,116,0,4,11.6,météo correcte
2009-03-14,13,7,9,7,13,11,0,73,10,1020,16.375,13,8,5,113,113,116,0,4,11.6,météo correcte
2009-03-15,14,7,12,7,14,13,0,78,10,1022,5.375,14,11,5,113,113,113,0,4,11.6,météo correcte
2009-03-16,15,8,21,8,14,12,0.2,69,10,1027,6.5,15,8,4,113,113,113,0,4,11.6,météo correcte
2009-03-17,15,6,12,6,14,12,0,69,10,1028,4.75,15,8,3,113,113,113,0,4,11.6,météo correcte
2009-03-18,17,9,10,9,16,11,0.1,68,10,1026,11.625,17,8,8,113,113,113,0,4,11.6,météo correcte
2009-03-19,14,8,10,9,13,12,2.8,87,9.25,1020,17,14,10,8,176,176,113,0,3,11.6,météo correcte
2009-03-20,8,3,31,3,4,6,3.7,80,9.25,1022,22.375,8,3,-3,113,293,113,0,3,10.2,météo très défavorable
2009-03-21,9,2,10,2,8,8,0.2,61,9.875,1024,14.125,9,2,-1,113,116,113,0,3,11.6,météo très défavorable
2009-03-22,14,4,16,4,14,10,0,58,10,1023,0.875,14,5,1,113,113,113,0,4,11.6,météo correcte
2009-03-23,15,7,24,7,15,12,0,62,10,1019,6.25,15,7,5,113,113,113,0,4,11.6,météo correcte
2009-03-24,12,8,36,8,12,9,0,59,10,1009,8,12,3,4,113,113,113,0,4,11.6,météo défavorable
2009-03-25,13,5,17,5,13,11,0,59,10,1010,23.5,13,3,3,116,116,113,0,4,11.6,météo correcte
2009-03-26,15,7,15,7,15,11,0,60,10,1012,4.875,15,6,3,113,113,113,0,4,11.6,météo correcte
2009-03-27,17,9,32,9,17,13,0,67,10,1011,3.5,17,7,6,113,113,113,0,4,11.6,météo correcte
2009-03-28,12,7,17,7,11,11,7.4,86,8.25,1008,41,12,9,7,116,299,293,0,4,10.2,météo défavorable
2009-03-29,11,6,30,6,9,10,39.3,86,6.75,1003,77.375,11,9,1,302,308,299,0,2,7.5,météo très défavorable
2009-03-30,13,6,23,6,12,12,1.1,90,9.25,1013,41.5,13,9,4,176,113,116,0,2,11.6,météo correcte
2009-03-31,15,7,27,7,15,12,7.8,81,8.875,1014,28.375,15,10,2,113,113,299,0,4,11.6,météo correcte
2009-04-01,11,6,23,7,11,11,54.1,88,6.375,1011,78,11,10,2,308,293,308,0,2,7.6,météo très défavorable
2009-04-02,13,7,23,7,10,11,22.3,88,8.625,1016,45.375,13,9,5,299,176,176,0,2,10.3,météo très défavorable
2009-04-03,14,8,22,8,13,12,0.9,78,9.75,1020,23.375,14,10,4,116,176,113,0,4,11.6,météo correcte
2009-04-04,16,6,15,6,16,14,0.5,66,9.75,1020,9,16,11,3,113,113,176,0,4,11.6,météo correcte
2009-04-05,15,9,6,9,14,13,3,81,8.75,1019,53.875,15,12,7,116,353,263,0,4,7.8,météo correcte
2009-04-06,16,9,14,9,15,13,9.9,89,9.25,1018,19.375,16,11,9,356,176,113,0,3,11.6,météo correcte
2009-04-07,15,8,9,8,14,13,0.4,84,10,1015,10.375,15,10,8,113,113,113,0,4,11.6,météo correcte
2009-04-08,15,11,24,11,15,13,0,81,10,1017,19.125,15,10,9,113,116,113,0,4,13.1,météo correcte
2009-04-09,16,12,22,12,16,14,0.5,71,8.75,1018,37.875,16,10,10,263,116,113,0,4,13.5,météo correcte
2009-04-10,16,11,21,11,16,14,2,80,9.75,1015,17.125,16,12,9,113,113,113,0,4,13.5,météo correcte
2009-04-11,14,9,32,9,13,13,2.2,86,9.125,1010,42.125,14,10,5,176,353,116,0,4,13.3,météo correcte
2009-04-12,16,8,29,8,15,15,6.1,84,9,1009,38.125,16,10,4,299,113,113,0,4,13.3,météo correcte
2009-04-13,19,9,17,9,19,16,0.1,65,10,1007,5.125,19,11,6,113,113,113,0,5,13.6,météo favorable
2009-04-14,17,11,15,11,17,16,0.7,72,10,1010,4.5,17,13,10,113,113,113,0,4,13.6,météo correcte
2009-04-15,16,9,12,9,16,12,0,74,10,1013,18.75,16,10,8,113,113,116,0,4,13.7,météo correcte
2009-04-16,13,7,22,7,11,12,25.6,92,8.25,1013,45.5,13,10,4,302,305,176,0,2,12.1,météo très défavorable
2009-04-17,14,6,22,6,14,13,3.6,79,9.625,1011,10.75,14,10,3,113,113,176,0,4,13.7,météo correcte
2009-04-18,14,12,12,12,14,12,5.8,81,9.375,1014,27.625,14,9,11,176,176,353,0,4,13.8,météo correcte
2009-04-19,14,8,15,8,14,12,4,76,8.625,1017,28.75,14,8,5,176,176,293,0,3,13.8,météo correcte
2009-04-20,14,8,19,8,11,13,17.3,86,9,1018,47.625,14,10,7,299,302,113,0,3,11,météo très défavorable
2009-04-21,17,9,12,9,15,15,1,76,8.625,1017,32.75,17,12,7,116,263,113,0,4,13.8,météo correcte
2009-04-22,20,10,10,10,19,18,0.3,65,10,1015,15.75,20,14,7,113,113,113,0,5,13.9,météo favorable
2009-04-23,20,13,13,13,20,15,4.2,67,9.5,1014,17.25,20,13,12,113,113,386,0,5,13.9,météo favorable
2009-04-24,14,12,24,12,13,13,8.6,79,8.75,1018,36.125,14,10,10,176,176,113,0,3,13.3,météo correcte
2009-04-25,16,11,35,11,16,14,0,82,10,1018,12,16,10,8,113,113,113,0,4,14,météo correcte
2009-04-26,13,12,29,12,12,11,33.2,90,7.25,1015,75.75,13,10,9,302,308,119,0,4,9.9,météo très défavorable
2009-04-27,12,9,25,10,11,12,43.5,86,7.625,1010,61,12,9,6,299,305,305,0,3,12.2,météo très défavorable
2009-04-28,18,12,27,12,18,14,3.3,80,9.75,1007,17.5,18,9,10,176,113,113,0,4,14,météo favorable
2009-04-29,16,10,36,10,16,14,0.2,70,10,1012,4.375,16,6,7,113,113,113,0,4,14.1,météo correcte
2009-04-30,17,9,18,9,17,14,0,60,10,1014,4.75,17,9,7,113,113,113,0,4,14.1,météo correcte
2009-05-01,19,12,10,12,19,17,1.2,69,9.75,1017,12.25,19,11,10,113,176,113,0,5,14.1,météo favorable
2009-05-02,21,13,14,13,21,18,0.6,64,10,1020,7.875,21,12,11,113,113,113,0,5,14.1,météo favorable
2009-05-03,17,11,25,11,17,17,3.3,82,9.75,1022,21,17,12,9,386,353,176,0,5,14.2,météo correcte
2009-05-04,17,11,9,11,17,16,6.5,83,9,1020,26.25,17,14,11,176,176,176,0,4,14.2,météo correcte
2009-05-05,17,12,11,13,17,16,1.8,83,9,1020,36.875,17,12,12,116,353,116,0,3,14.2,météo correcte
2009-05-06,19,12,18,12,19,16,0,75,10,1020,7.5,19,12,12,113,113,113,0,5,14.2,météo favorable
2009-05-07,19,14,15,14,19,17,0,79,10,1021,1.375,19,15,13,113,113,113,0,5,14.3,météo favorable
2009-05-08,19,12,22,12,19,17,0.1,76,10,1021,15.75,19,12,11,113,113,116,0,5,14.3,météo favorable
2009-05-09,19,13,11,13,18,17,0,75,10,1021,9.5,19,13,13,113,113,113,0,5,14.3,météo favorable
2009-05-10,19,13,21,13,19,17,0,73,10,1020,14.75,19,12,11,113,113,113,0,5,14.3,météo favorable
2009-05-11,21,14,13,14,21,18,0,69,10,1019,16.125,21,14,13,113,113,113,0,5,14.4,météo favorable
2009-05-12,21,15,13,15,21,19,0,67,10,1018,8.75,24,14,15,113,113,113,0,5,14.4,météo favorable
2009-05-13,22,15,12,15,22,20,0.4,68,9.375,1018,16.75,25,15,15,263,113,113,0,5,14.4,météo favorable
2009-05-14,20,16,14,16,20,18,0.3,80,9.875,1013,19,20,15,16,113,113,113,0,5,14.4,météo favorable
2009-05-15,16,13,17,13,15,16,24.2,93,8.125,1011,62.375,16,14,12,302,302,116,0,3,11.2,météo très défavorable
2009-05-16,21,16,10,16,20,19,0.1,82,10,1016,19.75,21,15,16,113,113,113,0,5,14.5,météo favorable
2009-05-17,20,16,12,16,19,19,0.2,85,10,1018,5,20,14,16,113,113,113,0,5,14.5,météo favorable
2009-05-18,21,16,19,16,21,19,0.1,64,10,1019,6,24,14,16,113,113,113,0,5,14.5,météo favorable
2009-05-19,22,18,19,18,21,19,0,75,10,1020,2,25,14,18,113,113,113,0,5,14.5,météo favorable
2009-05-20,23,18,12,18,23,22,0.3,75,10,1021,1.625,25,16,18,113,113,113,0,6,14.5,météo favorable
2009-05-21,23,19,12,19,23,21,0,68,10,1020,5.5,25,15,19,113,113,113,0,6,14.5,météo favorable
2009-05-22,23,19,12,19,23,21,0,67,10,1016,10.5,25,17,19,113,113,113,0,6,14.5,météo favorable
2009-05-23,24,19,10,19,24,23,0.2,72,10,1019,10.375,26,19,19,116,113,113,0,6,14.5,météo idéale
2009-05-24,26,19,13,19,25,23,0,58,10,1019,6.75,27,17,19,113,113,113,0,6,14.5,météo idéale
2009-05-25,25,18,14,18,25,25,0,57,10,1020,10.125,27,20,18,113,113,113,0,6,14.5,météo idéale
2009-05-26,24,20,12,20,24,21,0.5,73,9.875,1016,6,25,16,20,113,113,113,0,6,14.5,météo idéale
2009-05-27,24,14,18,14,23,23,0.5,65,10,1019,7.375,25,16,13,113,113,113,0,6,14.5,météo favorable
2009-05-28,23,15,11,15,19,21,2,75,9.75,1022,19.125,25,16,13,176,113,113,0,5,14.5,météo favorable
2009-05-29,24,16,17,16,22,21,1.4,74,9.75,1021,14.625,25,16,16,113,176,113,0,6,14.5,météo favorable
2009-05-30,20,12,26,12,18,18,1.8,74,9.125,1019,18.375,20,11,9,113,113,113,0,4,14.5,météo favorable
2009-05-31,20,12,20,12,20,17,8,83,9,1016,29.625,20,15,11,176,176,299,0,5,14.5,météo correcte
2009-06-01,19,11,10,11,18,19,8,80,8.75,1015,39.75,19,14,9,299,353,176,0,5,14.5,météo correcte
2009-06-02,22,14,14,14,22,21,0.8,64,9.75,1013,16.125,25,16,13,113,176,113,0,5,14.5,météo favorable
2009-06-03,23,18,17,18,23,22,2.9,81,9.5,1013,11.125,25,17,18,176,176,113,0,6,14.5,météo favorable
2009-06-04,24,14,13,14,24,22,0.1,70,10,1010,4.625,25,15,14,113,113,113,0,6,14.5,météo favorable
2009-06-05,22,14,14,14,20,20,0.1,69,10,1009,24.375,25,15,13,116,116,113,0,5,14.5,météo favorable
2009-06-06,20,14,31,14,20,19,1.1,88,9.625,1004,15.375,20,13,13,176,113,113,0,5,14.5,météo favorable
2009-06-07,22,14,28,14,19,20,0.1,61,10,1010,7.625,25,13,12,113,113,113,0,5,14.5,météo favorable
2009-06-08,20,15,17,15,20,19,0.1,68,10,1012,17.25,20,15,14,113,113,113,0,5,14.5,météo favorable
2009-06-09,20,15,19,15,20,18,1.8,78,9.75,1016,18.375,20,16,15,113,113,176,0,5,14.5,météo favorable
2009-06-10,23,14,29,14,22,21,0,69,10,1019,8.375,25,14,13,113,113,113,0,5,14.5,météo favorable
2009-06-11,26,15,31,15,24,24,0,66,10,1019,4.125,26,13,15,113,113,113,0,6,14.5,météo idéale
2009-06-12,24,17,15,17,24,21,0,58,10,1017,3.125,26,18,17,113,113,113,0,6,14.5,météo idéale
2009-06-13,24,18,12,18,24,24,0,71,10,1019,0.375,26,21,18,113,113,113,0,6,14.5,météo idéale
2009-06-14,24,19,13,19,24,23,0,74,10,1021,5.25,26,18,19,113,113,113,0,6,14.5,météo idéale
2009-06-15,25,19,12,19,24,25,0,72,10,1020,4,26,19,19,113,113,113,0,6,14.5,météo idéale
2009-06-16,26,18,21,18,26,24,0.2,66,10,1018,7.75,27,18,18,113,113,113,0,6,14.5,météo idéale
2009-06-17,25,18,13,18,25,24,1.1,79,9.75,1021,19,27,21,18,116,176,113,0,6,14.5,météo favorable
2009-06-18,25,19,13,19,24,24,0.4,77,9.875,1021,9.25,26,19,19,113,113,113,0,6,14.5,météo idéale
2009-06-19,27,18,19,18,27,26,0.2,76,10,1017,4,28,18,18,113,113,113,0,6,14.5,météo idéale
2009-06-20,23,16,12,16,21,22,3.6,66,9.75,1012,15.5,25,18,16,113,113,113,0,6,14.5,météo favorable
2009-06-21,22,12,11,12,22,20,1.7,69,9.875,1014,24.625,25,14,10,113,113,116,0,5,14.5,météo favorable
2009-06-22,19,14,15,14,19,18,5.8,79,9.75,1014,42.875,19,16,13,116,176,386,0,5,14.5,météo favorable
2009-06-23,23,15,18,15,23,21,0.4,58,9.875,1014,10.125,25,15,14,113,113,113,0,5,14.5,météo favorable
2009-06-24,25,18,22,18,24,23,0.1,62,10,1010,9.5,26,16,18,113,113,113,0,6,14.5,météo idéale
2009-06-25,24,17,23,17,24,21,2,73,10,1010,6.75,26,17,17,113,113,113,0,6,14.5,météo idéale
2009-06-26,23,16,13,16,21,23,3.4,74,10,1010,10.125,25,18,16,113,113,386,0,6,14.5,météo favorable
2009-06-27,23,16,9,16,22,23,7.4,80,9.75,1011,13.5,25,19,16,113,386,176,0,6,14.5,météo correcte
2009-06-28,24,17,10,17,23,23,2.4,82,9.875,1013,11,26,18,17,113,113,113,0,6,14.5,météo idéale
2009-06-29,24,18,7,18,24,23,9.9,84,9.125,1015,12,26,21,18,113,356,386,0,5,14.5,météo correcte
2009-06-30,24,18,8,18,23,24,9.9,85,9.625,1017,15.125,26,21,18,113,356,386,0,6,14.5,météo correcte
2009-07-01,25,18,11,18,24,25,16.8,87,9,1018,16.25,27,21,18,176,356,386,0,5,14.5,météo très défavorable
2009-07-02,25,18,13,18,24,24,14,85,9.125,1017,15.375,27,20,18,176,356,386,0,5,14.5,météo défavorable
2009-07-03,25,18,12,18,24,24,1.7,86,9.875,1014,9.875,27,21,18,113,176,113,0,6,14.5,météo favorable
2009-07-04,25,19,14,19,25,24,2.6,87,10,1012,14.625,27,20,19,116,386,113,0,6,14.5,météo correcte
2009-07-05,25,18,13,18,24,24,2.2,77,9.875,1010,8.75,27,20,18,113,176,386,0,6,14.5,météo favorable
2009-07-06,26,18,14,18,25,25,0.6,78,10,1009,2.875,27,18,18,113,113,113,0,6,14.5,météo idéale
2009-07-07,27,17,32,17,25,24,0,61,10,1009,7.625,27,15,17,113,113,113,0,6,14.5,météo idéale
2009-07-08,26,15,21,15,24,24,0.1,56,10,1012,2.75,26,15,13,113,113,113,0,6,14.5,météo idéale
2009-07-09,25,16,15,16,25,24,0.5,67,10,1014,5.625,26,16,16,113,113,113,0,6,14.5,météo idéale
2009-07-10,25,17,11,17,24,25,0.2,64,10,1014,9.5,26,18,17,113,113,113,0,6,14.5,météo idéale
2009-07-11,23,16,14,16,23,22,1.6,80,9.875,1016,10.75,25,17,16,176,113,113,0,6,14.5,météo favorable
2009-07-12,25,18,18,18,24,23,0,66,10,1017,7.5,26,20,18,113,113,113,0,6,14.5,météo idéale
2009-07-13,25,19,13,19,25,24,0,77,10,1017,6.875,26,21,19,113,113,113,0,6,14.5,météo idéale
2009-07-14,27,19,18,19,25,25,0,68,10,1016,3.25,28,18,19,113,113,113,0,6,14.5,météo idéale
2009-07-15,26,18,15,18,25,26,5.2,78,9.75,1020,7.875,28,22,18,113,176,113,0,6,14.5,météo favorable
2009-07-16,27,22,11,22,27,27,0,78,10,1021,0.625,30,23,22,113,113,113,0,7,14.5,météo idéale
2009-07-17,26,21,21,21,26,23,1.1,78,9.875,1017,5.5,28,20,21,113,113,113,0,6,14.5,météo idéale
2009-07-18,27,14,23,14,25,24,0,51,10,1015,0.5,28,16,13,113,113,113,0,6,14.5,météo favorable
2009-07-19,25,17,17,17,25,22,0,58,10,1019,1.375,26,17,17,113,113,113,0,6,14.5,météo idéale
2009-07-20,25,19,17,19,25,23,0,62,10,1021,3.125,26,17,19,113,113,113,0,6,14.5,météo idéale
2009-07-21,25,19,14,19,25,23,0,77,10,1020,13,26,17,19,116,113,113,0,6,14.5,météo idéale
2009-07-22,27,19,10,19,26,26,0,62,10,1019,6.375,28,20,19,113,113,113,0,6,14.5,météo idéale
2009-07-23,27,18,13,18,26,26,0,68,10,1015,3.875,28,21,18,113,113,113,0,6,14.5,météo idéale
2009-07-24,27,20,22,20,26,26,0,66,10,1016,1.375,28,18,20,113,113,113,0,6,14.5,météo idéale
2009-07-25,26,18,12,18,26,25,0,52,10,1019,1.25,27,20,18,113,113,113,0,6,14.5,météo idéale
2009-07-26,26,18,12,18,26,26,0,61,10,1020,0.625,27,19,18,113,113,113,0,6,14.5,météo idéale
2009-07-27,26,21,13,21,26,23,0,72,10,1019,3.75,27,17,21,113,113,113,0,6,14.5,météo idéale
2009-07-28,26,19,13,19,26,25,0,68,10,1018,3.875,27,20,19,113,113,113,0,6,14.4,météo idéale
2009-07-29,27,20,11,20,26,27,1,80,10,1019,1.5,30,22,20,113,113,113,0,6,14.4,météo idéale
2009-07-30,28,21,15,21,28,26,0.4,68,10,1018,3.5,29,18,21,113,113,113,0,7,14.4,météo idéale
2009-07-31,28,22,12,22,28,27,1.1,87,10,1017,0.625,30,22,22,113,113,113,0,7,14.4,météo idéale
2009-08-01,26,23,14,23,26,24,0.1,74,10,1017,1.875,27,19,23,113,113,113,0,6,14.3,météo idéale
2009-08-02,25,19,15,19,25,23,1.2,68,9.875,1014,9.875,27,18,19,113,176,113,0,6,14.3,météo favorable
2009-08-03,26,18,34,18,26,22,0.3,73,10,1013,20.5,26,15,18,116,113,113,0,6,14.3,météo idéale
2009-08-04,26,18,17,18,26,24,0,62,10,1015,4.75,27,17,18,113,113,113,0,6,14.3,météo idéale
2009-08-05,26,20,15,20,26,25,0,70,10,1017,3.5,27,18,20,113,113,113,0,6,14.3,météo idéale
2009-08-06,27,21,13,21,27,25,0.7,73,10,1017,7.125,27,18,21,113,113,113,0,6,14.2,météo idéale
2009-08-07,26,20,12,20,26,25,4,79,9.625,1016,10.875,28,20,20,113,176,113,0,6,14.2,météo favorable
2009-08-08,25,19,9,19,24,24,6.3,81,9.125,1015,17,27,21,19,176,176,176,0,6,14.2,météo favorable
2009-08-09,26,19,8,19,25,25,6.1,81,9.625,1015,9.375,28,21,19,113,176,176,0,6,14.2,météo favorable
2009-08-10,26,20,18,20,26,24,5.1,81,9.5,1016,12.25,28,20,20,176,176,176,0,6,14.1,météo favorable
2009-08-11,26,19,7,19,26,25,2,80,10,1017,7.75,28,21,19,113,113,113,0,6,14.1,météo idéale
